CODIGO|DESCRICAO|DT_INI|DT_FIM|TIPO|COD_SUP|NIVEL|NATUREZA|UTILIZACAO
2172331|RENDA VITALÍCIA|||A|217233|7|02|S
2172332|RENDA TEMPORÁRIA|||A|217233|7|02|S
2172333|RENDA POR PRAZO CERTO|||A|217233|7|02|S
217234|PLANOS DE RENDA - PENSÃO - CAPITALIZAÇÃO|||S|21723|6|02|S
2172341|RENDA VITALÍCIA|||A|217234|7|02|S
2172342|RENDA TEMPORÁRIA|||A|217234|7|02|S
2172343|RENDA POR PRAZO CERTO|||A|217234|7|02|S
217235|PLANOS DE RENDA - INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|21723|6|02|S
2172351|RENDA VITALÍCIA|||A|217235|7|02|S
2172352|RENDA TEMPORÁRIA|||A|217235|7|02|S
2172353|RENDA POR PRAZO CERTO|||A|217235|7|02|S
217236|PLANOS DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||S|21723|6|02|S
2172361|RENDA VITALÍCIA|||A|217236|7|02|S
2172362|RENDA TEMPORÁRIA|||A|217236|7|02|S
2172363|RENDA POR PRAZO CERTO|||A|217236|7|02|S
217237|PLANOS DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||S|21723|6|02|S
2172371|RENDA VITALÍCIA|||A|217237|7|02|S
2172372|RENDA TEMPORÁRIA|||A|217237|7|02|S
2172373|RENDA POR PRAZO CERTO|||A|217237|7|02|S
21724|PROVISÃO MATEMÁTICA DE BENEFÍCIOS CONCEDIDOS|||S|2172|5|02|S
217243|PLANO DE RENDA - PENSÃO - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|21724|6|02|S
2172431|RENDA VITALÍCIA|||A|217243|7|02|S
2172432|RENDA TEMPORÁRIA|||A|217243|7|02|S
2172433|RENDA POR PRAZO CERTO|||A|217243|7|02|S
217244|PLANOS DE RENDA - PENSÃO - CAPITALIZAÇÃO|||S|21724|6|02|S
2172441|RENDA VITALÍCIA|||A|217244|7|02|S
2172442|RENDA TEMPORÁRIA|||A|217244|7|02|S
2172443|RENDA POR PRAZO CERTO|||A|217244|7|02|S
217245|PLANO DE RENDA - INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|21724|6|02|S
2172451|RENDA VITALÍCIA|||A|217245|7|02|S
2172452|RENDA TEMPORÁRIA|||A|217245|7|02|S
2172453|RENDA POR PRAZO CERTO|||A|217245|7|02|S
217246|PLANO DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||S|21724|6|02|S
2172461|RENDA VITALÍCIA|||A|217246|7|02|S
2172462|RENDA TEMPORÁRIA|||A|217246|7|02|S
2172463|RENDA POR PRAZO CERTO|||A|217246|7|02|S
217247|PLANO DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||S|21724|6|02|S
2172471|RENDA VITALÍCIA|||A|217247|7|02|S
2172472|RENDA TEMPORÁRIA|||A|217247|7|02|S
2172473|RENDA POR PRAZO CERTO|||A|217247|7|02|S
217248|OUTROS|||S|21724|6|02|S
2172481|OUTROS|||A|217248|7|02|S
21725|PROVISÃO DE INSUFICIÊNCIA DE CONTRIBUIÇÕES|||S|2172|5|02|S
217251|BENEFÍCIOS A CONCEDER|||A|21725|6|02|S
217252|BENEFÍCIOS CONCEDIDOS|||A|21725|6|02|S
21726|PROVISÃO DE BENEFÍCIOS A REGULARIZAR|||S|2172|5|02|S
217261|ADMINISTRATIVOS|||S|21726|6|02|S
2172611|PLANO DE PECÚLIO - REPARTIÇÃO SIMPLES|||A|217261|7|02|S
2172612|PLANO DE PECÚLIO - CAPITALIZAÇÃO|||A|217261|7|02|S
2172613|PLANO DE RENDA - PENSÃO - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217261|7|02|S
21726131|RENDA VITALÍCIA|||A|2172613|8|02|S
2172614|PLANO DE RENDA - PENSÃO - CAPITALIZAÇÃO|||S|217261|7|02|S
21726141|RENDA VITALÍCIA|||A|2172614|8|02|S
21726142|RENDA TEMPORÁRIA|||A|2172614|8|02|S
21726143|RENDA POR PRAZO CERTO|||A|2172614|8|02|S
2172615|PLANO DE RENDA - INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217261|7|02|S
21726151|RENDA VITALÍCIA|||A|2172615|8|02|S
21726152|RENDA TEMPORÁRIA|||A|2172615|8|02|S
21726153|RENDA POR PRAZO CERTO|||A|2172615|8|02|S
2172616|PLANO DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||S|217261|7|02|S
21726161|RENDA VITALÍCIA|||A|2172616|8|02|S
21726162|RENDA TEMPORÁRIA|||A|2172616|8|02|S
21726163|RENDA POR PRAZO CERTO|||A|2172616|8|02|S
2172617|PLANO DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||S|217261|7|02|S
21726171|RENDA VITALÍCIA|||A|2172617|8|02|S
21726172|RENDA TEMPORÁRIA|||A|2172617|8|02|S
21726173|RENDA POR PRAZO CERTO|||A|2172617|8|02|S
2172618|PLANO DE RENDA - PAGAMENTO MENSAL|||A|217261|7|02|S
217262|JUDICIAIS|||S|21726|6|02|S
2172621|PLANO DE PECÚLIO - REPARTIÇÃO SIMPLES|||A|217262|7|02|S
2172622|PLANO DE PECÚLIO - CAPITALIZAÇÃO|||A|217262|7|02|S
2172623|PLANO DE RENDA - PENSÃO - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217262|7|02|S
21726231|RENDA VITALÍCIA|||A|2172623|8|02|S
21726232|RENDA TEMPORÁRIA|||A|2172623|8|02|S
21726233|RENDA POR PRAZO CERTO|||A|2172623|8|02|S
2172624|PLANO DE RENDA - PENSÃO - CAPITALIZAÇÃO|||S|217262|7|02|S
21726241|RENDA VITALÍCIA|||A|2172624|8|02|S
21726242|RENDA TEMPORÁRIA|||A|2172624|8|02|S
21726243|RENDA POR PRAZO CERTO|||A|2172624|8|02|S
2172625|PLANO DE RENDA - INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217262|7|02|S
21726251|RENDA VITALÍCIA|||A|2172625|8|02|S
21726252|RENDA TEMPORÁRIA|||A|2172625|8|02|S
21726253|RENDA POR PRAZO CERTO|||A|2172625|8|02|S
2172626|PLANO DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||S|217262|7|02|S
21726261|RENDA VITALÍCIA|||A|2172626|8|02|S
21726262|RENDA TEMPORÁRIA|||A|2172626|8|02|S
21726263|RENDA POR PRAZO CERTO|||A|2172626|8|02|S
2172627|PLANO DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||S|217262|7|02|S
21726271|RENDA VITALÍCIA|||A|2172627|8|02|S
21726272|RENDA TEMPORÁRIA|||A|2172627|8|02|S
21726273|RENDA POR PRAZO CERTO|||A|2172627|8|02|S
2172628|PLANO DE RENDA - PAGAMENTO MENSAL|||A|217262|7|02|S
21726312|RENDA TEMPORÁRIA|||A|2172631|8|02|S
21726313|RENDA POR PRAZO CERTO|||A|2172631|8|02|S
21727|PROVISÃO DE EXCEDENTE FINANCEIRO|||S|2172|5|02|S
217271|PLANOS DE PREVIDÊNCIA|||A|21727|6|02|S
21728|PROVISÃO DE EVENTOS OCORRIDOS MAS NÃO AVISADOS|||S|2172|5|02|S
217281|PLANO DE PECÚLIO - REPARTIÇÃO SIMPLES|||A|21728|6|02|S
217282|PLANO DE PECÚLIO - CAPITALIZAÇÃO|||A|21728|6|02|S
217283|PLANO DE RENDA - PENSÃO - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|21728|6|02|S
2172831|RENDA VITALÍCIA|||A|217283|7|02|S
2172832|RENDA TEMPORÁRIA|||A|217283|7|02|S
2172833|RENDA POR PRAZO CERTO|||A|217283|7|02|S
217284|PLANO DE RENDA - PENSÃO - CAPITALIZAÇÃO|||S|21728|6|02|S
2172841|RENDA VITALÍCIA|||A|217284|7|02|S
2172842|RENDA TEMPORÁRIA|||A|217284|7|02|S
2172843|RENDA POR PRAZO CERTO|||A|217284|7|02|S
217285|PLANO DE RENDA - INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|21728|6|02|S
2172851|RENDA VITALÍCIA|||A|217285|7|02|S
2172852|RENDA TEMPORÁRIA|||A|217285|7|02|S
2172853|RENDA POR PRAZO CERTO|||A|217285|7|02|S
217286|PLANO DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||S|21728|6|02|S
2172861|RENDA VITALÍCIA|||A|217286|7|02|S
2172862|RENDA TEMPORÁRIA|||A|217286|7|02|S
2172863|RENDA POR PRAZO CERTO|||A|217286|7|02|S
217287|PLANO DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||S|21728|6|02|S
2172871|RENDA VITALÍCIA|||A|217287|7|02|S
2172872|RENDA TEMPORÁRIA|||A|217287|7|02|S
2172873|RENDA POR PRAZO CERTO|||A|217287|7|02|S
217288|PLANO DE RENDA - PAGAMENTO MENSAL|||A|21728|6|02|S
21729|OUTRAS PROVISÕES TÉCNICAS - PREVIDÊNCIA COMPLEMENTAR|||S|2172|5|02|S
217291|PROVISÃO DE OSCILAÇÃO FINANCEIRA|||S|21729|6|02|S
2172911|PLANOS DE PECÚLIO|||A|217291|7|02|S
2172912|PLANOS DE RENDA|||A|217291|7|02|S
217292|PROVISÃO DE DESPESAS ADMINISTRIVAS|||S|21729|6|02|S
2172921|DESPESAS ADMINISTRATIVAS|||A|217292|7|02|S
217293|PROVISÃO DE EXCEDENTE TÉCNICO|||S|21729|6|02|S
2172931|PLANO DE PECÚLIO - REPARTIÇÃO SIMPLES|||A|217293|7|02|S
2172932|PLANO DE PECÚLIO - CAPITALIZAÇÃO|||A|217293|7|02|S
2172933|PLANO DE RENDA - PENSÃO - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217293|7|02|S
21729331|RENDA VITALÍCIA|||A|2172933|8|02|S
21729332|RENDA TEMPORÁRIA|||A|2172933|8|02|S
21729333|RENDA POR PRAZO CERTO|||A|2172933|8|02|S
2172934|PLANO DE RENDA - PENSÃO - CAPITALIZAÇÃO|||S|217293|7|02|S
21729341|RENDA VITALÍCIA|||A|2172934|8|02|S
21729342|RENDA TEMPORÁRIA|||A|2172934|8|02|S
21729343|RENDA POR PRAZO CERTO|||A|2172934|8|02|S
2172935|PLANO DE RENDA - INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217293|7|02|S
21729351|RENDA VITALÍCIA|||A|2172935|8|02|S
21729352|RENDA TEMPORÁRIA|||A|2172935|8|02|S
21729353|RENDA POR PRAZO CERTO|||A|2172935|8|02|S
2172936|PLANO DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||S|217293|7|02|S
21729361|RENDA VITALÍCIA|||A|2172936|8|02|S
21729362|RENDA TEMPORÁRIA|||A|2172936|8|02|S
21729363|RENDA POR PRAZO CERTO|||A|2172936|8|02|S
2172937|PLANO DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||S|217293|7|02|S
21729371|RENDA VITALÍCIA|||A|2172937|8|02|S
21729372|RENDA TEMPORÁRIA|||A|2172937|8|02|S
21729373|RENDA POR PRAZO CERTO|||A|2172937|8|02|S
217294|PROVISÃO DE RESGATES E/OUTROS VALORES A REGULARIZAR|||S|21729|6|02|S
2172941|PLANO DE PECÚLIO - REPARTIÇÃO SIMPLES|||A|217294|7|02|S
2172942|PLANO DE PECÚLIO - CAPITALIZAÇÃO|||A|217294|7|02|S
2172943|PLANO DE RENDA - PENSÃO - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217294|7|02|S
21729431|RENDA VITALÍCIA|||A|2172943|8|02|S
21729432|RENDA TEMPORÁRIA|||A|2172943|8|02|S
21729433|RENDA POR PRAZO CERTO|||A|2172943|8|02|S
2172944|PLANO DE RENDA - PENSÃO - CAPITALIZAÇÃO|||S|217294|7|02|S
21729441|RENDA VITALÍCIA|||A|2172944|8|02|S
21729442|RENDA TEMPORÁRIA|||A|2172944|8|02|S
21729443|RENDA POR PRAZO CERTO|||A|2172944|8|02|S
2172945|PLANO DE RENDA - INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|217294|7|02|S
21729451|RENDA VITALÍCIA|||A|2172945|8|02|S
21729452|RENDA TEMPORÁRIA|||A|2172945|8|02|S
21729453|RENDA POR PRAZO CERTO|||A|2172945|8|02|S
2172946|PLANO DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||S|217294|7|02|S
21729461|RENDA VITALÍCIA|||A|2172946|8|02|S
21729462|RENDA TEMPORÁRIA|||A|2172946|8|02|S
21729463|RENDA POR PRAZO CERTO|||A|2172946|8|02|S
2172947|PLANO DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||S|217294|7|02|S
21729471|RENDA VITALÍCIA|||A|2172947|8|02|S
21729472|RENDA TEMPORÁRIA|||A|2172947|8|02|S
21729473|RENDA POR PRAZO CERTO|||A|2172947|8|02|S
2172948|PLANO DE CONTRIBUIÇÃO VARIÁVEL|||S|217294|7|02|S
21729481|P.G.B.L.|||A|2172948|8|02|S
217295|PROVISÃO DE PORTABILIDADES A REGULARIZAR|||S|21729|6|02|S
2172952|PLANOS DE PECÚLIO - CAPITALIZAÇÃO|||A|217295|7|02|S
2172954|PLANOS DE RENDA - PENSÃO - CAPITALIZAÇÃO|||A|217295|7|02|S
2172956|PLANOS DE RENDA - INVALIDEZ - CAPITALIZAÇÃO|||A|217295|7|02|S
2172957|PLANOS DE RENDA - APOSENTADORIA - CAPITALIZAÇÃO|||A|217295|7|02|S
2172958|PLANOS DE CONTRIBUIÇÃO|||A|217295|7|02|S
217298|OUTRAS PROVISÕES|||S|21729|6|02|S
2172981|OUTRAS PROVISÕES||31122008|A|217298|7|02|S
2172988|OUTRAS PROVISÕES|01012008||A|217298|7|02|S
218|PROVISÕES TÉCNICAS  CAPITALIZAÇÃO|||S|21|3|02|S
2181|PROVISÃO PARA RESGATES|||S|218|4|02|S
21811|PROVISÃO MATEMÁTICA PARA RESGATES|||S|2181|5|02|S
218111|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21811|6|02|S
218112|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21811|6|02|S
21812|PROVISÃO PARA RESGATE ANTECIPADO DE TÍTULOS|||S|2181|5|02|S
218121|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21812|6|02|S
218122|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21812|6|02|S
21813|PROVISÃO PARA RESGATE DE TÍTULOS VENCIDOS|||S|2181|5|02|S
218131|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21813|6|02|S
218132|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21813|6|02|S
2182|PROVISÃO PARA SORTEIO|||S|218|4|02|S
21821|PROVISÃO PARA SORTEIO A REALIZAR|||S|2182|5|02|S
218211|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21821|6|02|S
218212|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21821|6|02|S
21822|PROVISÃO PARA SORTEIO A PAGAR|||S|2182|5|02|S
218221|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21822|6|02|S
218222|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21822|6|02|S
2183|PROVISÃO PARA PARTICIPAÇÃO NOS LUCROS|||S|218|4|02|S
21831|PROVISÃO PARA PARTICIPAÇÃO NOS LUCROS DE TÍTULOS ATIVOS|||S|2183|5|02|S
218311|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21831|6|02|S
218312|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21831|6|02|S
21832|PROVISÃO PARA PARTICIPAÇÃO NOS LUCROS DE TÍTULOS INATIVOS|||S|2183|5|02|S
218321|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21832|6|02|S
218322|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21832|6|02|S
2188|OUTRAS PROVISÕES|||S|218|4|02|S
21881|PROVISÃO PARA CONTINGÊNCIAS PARA RESGATES|||S|2188|5|02|S
218811|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21881|6|02|S
218812|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21881|6|02|S
21882|PROVISÃO PARA CONTINGÊNCIAS INSUFICIÊNCIA SORTEIOS|||S|2188|5|02|S
218821|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21882|6|02|S
218822|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21882|6|02|S
21883|PROVISÃO PARA CONTINGÊNCIAS - BONÛS|||S|2188|5|02|S
218831|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21883|6|02|S
218832|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21883|6|02|S
21884|PROVISÃO ADMINISTRATIVA|||S|2188|5|02|S
218841|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21884|6|02|S
218842|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21884|6|02|S
21888|OUTRAS PROVISÕES|||S|2188|5|02|S
218881|TÍTULOS DE CAPITALIZAÇÃO A VISTA (PU)|||A|21888|6|02|S
218882|TÍTULOS DE CAPITALIZAÇÃO A PRAZO (PM)|||A|21888|6|02|S
219|OUTROS DÉBITOS|||S|21|3|02|S
2191|VINCULADOS A INSTRUMENTOS FINANCEIROS DERIVATIVOS|||S|219|4|02|S
21911|OPERAÇÕES A TERMO|||S|2191|5|02|S
219111|OBRIGAÇÕES POR COMPRA A TERMO A PAGAR|||S|21911|6|02|S
2191111|VALOR CONTRATADO|||A|219111|7|02|S
2191112|DESPESAS A APROPRIAR (-)|||A|219111|7|02|S
219112|OBRIGAÇÕES POR VENDA A TERMO A ENTREGAR|||A|21911|6|02|S
21912|OPERAÇÕES EM MERCADOS FUTUROS|||S|2191|5|02|S
219121|AJUSTES DIÁRIOS|||A|21912|6|02|S
21913|OPERAÇÕES EM MERCADO DE OPÇÕES|||S|2191|5|02|S
219131|PRÊMIOS DE OPÇÕES LANÇADAS|||A|21913|6|02|S
219132|PRÊMIOS DE OPÇÕES A PAGAR|||A|21913|6|02|S
21914|OPERAÇÕES DE SWAP|||S|2191|5|02|S
219141|DIFERENCIAL A PAGAR|||A|21914|6|02|S
21918|OUTROS DÉBITOS VINC. A INSTR. FINANC. DERIVATIVOS|||A|2191|5|02|S
2192|PROVISÕES FISCAIS|||S|219|4|02|S
21921|PROVISÕES FISCAIS|||A|2192|5|02|S
2193|PROVISÕES TRABALHISTAS|||S|219|4|02|S
21931|PROVISÕES TRABALHISTAS|||A|2193|5|02|S
2193921|DIRETO|||A|219392|7|02|S
2193922|RETROCESSÕES ACEITAS|||S|219392|7|02|S
21939221|RESSEGURADORA LOCAL|||A|2193922|8|02|S
2194|PROVISÕES CÍVEIS|||S|219|4|02|S
21941|PROVISÕES CÍVEIS|||A|2194|5|02|S
2198|OUTRAS PROVISÕES|||S|219|4|02|S
21981|OUTRAS PROVISÕES|||A|2198|5|02|S
2199|DÉBITOS DIVERSOS|||S|219|4|02|S
21991|OUTROS DÉBITOS|||A|2199|5|02|S
21992|RECEITAS ANTECIPADAS|01012008||S|2199|5|02|S
219921|OPERACIONAIS|01012008||S|21992|6|02|S
2199211|RECEITAS OPERACIONAIS ANTECIPADAS|01012008||A|219921|7|02|S
219922|ADMINISTRATIVAS|01012008||S|21992|6|02|S
2199221|RECEITAS ADMINISTRATIVAS ANTECIPADAS|01012008||A|219922|7|02|S
219928|OUTRAS RECEITAS|01012008||A|21992|6|02|S
22|EXIGÍVEL A LONGO PRAZO|||S|2|2|02|S
221|CONTAS A PAGAR|||S|22|3|02|S
2211|OBRIGAÇÕES A PAGAR|||S|221|4|02|S
22111|OBRIGAÇÕES POR COMPRAS|||A|2211|5|02|S
22119|OUTRAS OBRIGAÇÕES A PAGAR|||A|2211|5|02|S
2212|TRIBUTOS DIFERIDOS|||S|221|4|02|S
22121|IMPOSTO DE RENDA|||A|2212|5|02|S
22122|CONTRIBUIÇÃO SOCIAL|||A|2212|5|02|S
22123|IMPOSTOS SOBRE RESERVAS DE REAVALIAÇÃO|||A|2212|5|02|S
22124|CONTRIBUIÇÃO SOBRE RESERVA DE REAVALIAÇÃO|||A|2212|5|02|S
22125|OUTROS IMPOSTOS|||A|2212|5|02|S
22129|OUTRAS CONTRIBUIÇÕES|||A|2212|5|02|S
2213|EMPRÉSTIMOS|||S|221|4|02|S
22131|EMPRÉSTIMOS HIPOTECÁRIOS|||A|2213|5|02|S
22132|EMPRÉSTIMOS BANCÁRIOS|||A|2213|5|02|S
22139|OUTROS EMPRÉSTIMOS|||A|2213|5|02|S
2214|FINANCIAMENTOS|||S|221|4|02|S
22141|FINANCIAMENTOS PARA AQUISIÇÃO DE ATIVOS|||A|2214|5|02|S
22149|OUTROS FINANCIAMENTOS|||A|2214|5|02|S
2218|OUTRAS CONTAS A PAGAR|||S|221|4|02|S
22181|OUTRAS CONTAS A PAGAR|||A|2218|5|02|S
222|DÉBITOS DAS OPERAÇÕES|||S|22|3|02|S
2221|SEGURADORAS|||S|222|4|02|S
22211|CO-SEGURO ACEITO|||S|2221|5|02|S
222111|PRÊMIOS|||A|22211|6|02|S
222114|SINISTROS|||A|22211|6|02|S
222115|COMERCIALIZAÇÃO|||A|22211|6|02|S
222118|OUTROS DÉBITOS|||A|22211|6|02|S
22212|CO-SEGURO CEDIDO EMITIDO|||S|2221|5|02|S
222121|PRÊMIOS|||A|22212|6|02|S
222123|JUROS A APROPRIAR|||A|22212|6|02|S
22213|CO-SEGURO CEDIDO A LIQUIDAR|||S|2221|5|02|S
222131|PRÊMIOS LÍQUIDOS DE COMISSÕES|||A|22213|6|02|S
222134|SINISTROS|||A|22213|6|02|S
222135|COMERCIALIZAÇÃO|||A|22213|6|02|S
222138|OUTROS DÉBITOS|||A|22213|6|02|S
22214|RESSEGURO ACEITO - RESSEGURADORA LOCAL|||S|2221|5|02|S
222141|PRÊMIOS|||A|22214|6|02|S
222144|SINISTROS|||A|22214|6|02|S
222145|COMERCIALIZAÇÃO|||A|22214|6|02|S
222148|OUTROS DÉBITOS|||A|22214|6|02|S
22217|RETROCESSÕES|||S|2221|5|02|S
222171|PRÊMIOS|||A|22217|6|02|S
222174|SINISTROS|||A|22217|6|02|S
222175|COMERCIALIZAÇÃO|||A|22217|6|02|S
222178|OUTROS DÉBITOS|||A|22217|6|02|S
22218|SEGURADORAS EXTERIOR - CONTA MOVIMENTO - MOEDA ESTRANGEIRA|||A|2221|5|02|S
22219|SEGURADORAS PAÍS - TRANSFERÊNCIA|||A|2221|5|02|S
2222|RESSEGURADORAS|||S|222|4|02|S
22221|RESSEGURO CEDIDO  RESSEGURADORA LOCAL|||S|2222|5|02|S
222211|PRÊMIOS|||A|22221|6|02|S
22222|RESSEGURO A LIQUIDAR  RESSEGURADORA LOCAL|||S|2222|5|02|S
222221|PRÊMIOS|||A|22222|6|02|S
222224|SINISTROS|||A|22222|6|02|S
222225|COMERCIALIZAÇÃO|||A|22222|6|02|S
222228|OUTROS DÉBITOS|||A|22222|6|02|S
22223|RESSEGURO CEDIDO - RESSEGURADORA ADMITIDA|||S|2222|5|02|S
222231|PRÊMIOS|||A|22223|6|02|S
22224|RESSEGURO A LIQUIDAR - RESSEGURADORA ADMITIDA|||S|2222|5|02|S
222241|PRÊMIOS|||A|22224|6|02|S
222244|SINISTROS|||A|22224|6|02|S
222245|COMERCIALIZAÇÃO|||A|22224|6|02|S
222248|OUTROS DÉBITOS|||A|22224|6|02|S
22225|RESSEGURO CEDIDO - RESSEGURADORA EVENTUAL|||S|2222|5|02|S
222251|PRÊMIOS|||A|22225|6|02|S
22226|RESSEGURO A LIQUIDAR  RESSEGURADORA EVENTUAL|||S|2222|5|02|S
222261|PRÊMIOS|||A|22226|6|02|S
222264|SINISTROS|||A|22226|6|02|S
222265|COMERCIALIZAÇÃO|||A|22226|6|02|S
222268|OUTROS DÉBITOS|||A|22226|6|02|S
2223|CORRETORES DE SEGUROS E RESSEGUROS|||S|222|4|02|S
22231|COMISSÕES A PAGAR - SEGUROS|||A|2223|5|02|S
22232|COMISSÕES A PAGAR - RESSEGUROS|||A|2223|5|02|S
2224|COMISSÕES E JUROS SOBRE PRÊMIOS EMITIDOS|||S|222|4|02|S
22241|SEGUROS|||S|2224|5|02|S
222411|COMISSÕES|||A|22241|6|02|S
222412|JUROS A APROPRIAR|||A|22241|6|02|S
22242|CO-SEGUROS ACEITOS|||S|2224|5|02|S
222421|COMISSÕES|||A|22242|6|02|S
222422|JUROS A APROPRIAR|||A|22242|6|02|S
22243|RESSEGUROS ACEITOS - RESSEGURADORA LOCAL|||S|2224|5|02|S
222431|COMISSÕES|||A|22243|6|02|S
222432|JUROS A APROPRIAR|||A|22243|6|02|S
22244|RESSEGUROS ACEITOS - RESSEGURADORA ADMITIDA|||S|2224|5|02|S
222441|COMISSÕES|||A|22244|6|02|S
222442|JUROS A APROPRIAR|||A|22244|6|02|S
22245|RESSEGUROS ACEITOS - RESSEGURADORA EVENTUAL|||S|2224|5|02|S
222451|COMISSÕES|||A|22245|6|02|S
222452|JUROS A APROPRIAR|||A|22245|6|02|S
22246|RETROCESSÕES|||S|2224|5|02|S
222461|RESSEGURADORA - LOCAL|||A|22246|6|02|S
222462|RESSEGURADORA - ADMITIDA|||A|22246|6|02|S
222463|RESSEGURADORA - EVENTUAL|||A|22246|6|02|S
2225|OUTROS DÉBITOS OPERACIONAIS|||S|222|4|02|S
22258|OUTROS DÉBITOS|||A|2225|5|02|S
2226|OPERAÇÕES DE RESSEGUROS E REPASSES - PREVIDÊNCIA COMPLEMENTAR|||S|222|4|02|S
22261|DÉBITOS DE RESSEGUROS DE PREVIDÊNCIA COMPLEMENTAR|||S|2226|5|02|S
222611|CONTRIBUIÇÕES A TRANSFERIR|||S|22261|6|02|S
2226111|RESSEGURADORA LOCAL|||A|222611|7|02|S
2226112|RESSEGURADORA ADMITIDA|||A|222611|7|02|S
2226113|RESSEGURADORA EVENTUAL|||A|222611|7|02|S
222612|BENEFÍCIOS A RESTITUIR|||S|22261|6|02|S
2226121|RESSEGURADORA LOCAL|||A|222612|7|02|S
2226122|RESSEGURADORA ADMITIDA|||A|222612|7|02|S
2226123|RESSEGURADORA EVENTUAL|||A|222612|7|02|S
222613|COMISSÕES A RESTITUIR|||S|22261|6|02|S
2226131|RESSEGURADORA LOCAL|||A|222613|7|02|S
2226132|RESSEGURADORA ADMITIDA|||A|222613|7|02|S
2226133|RESSEGURADORA EVENTUAL|||A|222613|7|02|S
222618|OUTROS DÉBITOS DE RESSEGUROS DE PREVIDÊNCIA COMPLEMENTAR|||S|22261|6|02|S
2226181|RESSEGURADORA LOCAL|||A|222618|7|02|S
2226182|RESSEGURADORA ADMITIDA|||A|222618|7|02|S
2226183|RESSEGURADORA EVENTUAL|||A|222618|7|02|S
22262|OPERAÇÕES DE REPASSES DE PREVIDÊNCIA COMPLEMENTAR|||S|2226|5|02|S
222621|CONTRIBUIÇÕES REPASSADAS A PAGAR|||S|22262|6|02|S
2226211|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|222621|7|02|S
2226212|SEGURADORAS|||A|222621|7|02|S
2226218|OUTRAS INSTITUIÇÕES|||A|222621|7|02|S
222622|BENEFÍCIOS REPASSADOS A PAGAR|||S|22262|6|02|S
2226221|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|222622|7|02|S
